Screen ID,Screen name,Object ID,Source RU/EN,ZH (machine),Status
"7-1-3-settings-d2-lamp-copy","7-1-4 Settings-Files_system","canvas-7-1-3-settings-d2-lamp-copy-text-10","17:34","17:34","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy","7-1-5 Settings-Change_lamp","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-text-1","Настройки","设置","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy","7-1-5 Settings-Change_lamp","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-text-2","Темновой ток","暗电流","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy","7-1-5 Settings-Change_lamp","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-text-3","D2-лампа","D2灯","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy","7-1-5 Settings-Change_lamp","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-text-4","W-лампа","W灯","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy","7-1-5 Settings-Change_lamp","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-text-5","Смена ламп","更换灯具","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy","7-1-5 Settings-Change_lamp","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-text-8","Периферия  ▼","周边▼","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy","7-1-5 Settings-Change_lamp","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-text-10","17:34","17:34","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy-copy","7-1-6 Settings-Data_Time","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-copy-text-1","Настройки","设置","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy-copy","7-1-6 Settings-Data_Time","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-copy-text-3","D2-лампа","D2灯","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy-copy","7-1-6 Settings-Data_Time","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-copy-text-4","W-лампа","W灯","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy-copy","7-1-6 Settings-Data_Time","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-copy-text-5","Смена ламп","更换灯具","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy-copy","7-1-6 Settings-Data_Time","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-copy-text-7","Дата и время","日期和时间","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy-copy","7-1-6 Settings-Data_Time","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-copy-text-8","Периферия  ▼","周边▼","machine-review-required"
"7-1-4-settings-d2-lamp-peripheriae-copy-copy","7-1-6 Settings-Data_Time","canvas-7-1-4-settings-d2-lamp-peripheriae-copy-copy-text-10","17:34","17:34","machine-review-required"
"7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy","7-1-7 Settings-Calibration_λ","canvas-7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy-text-1","Настройки","设置","machine-review-required"
"7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy","7-1-7 Settings-Calibration_λ","canvas-7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy-text-2","D2-лампа","D2灯","machine-review-required"
"7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy","7-1-7 Settings-Calibration_λ","canvas-7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy-text-4","Смена ламп","更换灯具","machine-review-required"
"7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy","7-1-7 Settings-Calibration_λ","canvas-7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy-text-5","Калибровка λ","校准λ","machine-review-required"
"7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy","7-1-7 Settings-Calibration_λ","canvas-7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy-text-6","Дата и время","日期和时间","machine-review-required"
"7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy","7-1-7 Settings-Calibration_λ","canvas-7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy-text-7","Периферия  ▼","周边▼","machine-review-required"
"7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy","7-1-7 Settings-Calibration_λ","canvas-7-1-6-settings-d2-lamp-peripheriae-copy-copy-copy-text-9","17:34","17:34","machine-review-required"
"7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy","7-1-9 Settings-About_system","canvas-7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy-text-1","Настройки","设置","machine-review-required"
"7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy","7-1-9 Settings-About_system","canvas-7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy-text-3","Дата и время","日期和时间","machine-review-required"
"7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy","7-1-9 Settings-About_system","canvas-7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy-text-4","Сброс","重置","machine-review-required"
"7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy","7-1-9 Settings-About_system","canvas-7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy-text-5","Калибровка λ","校准λ","machine-review-required"
"7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy","7-1-9 Settings-About_system","canvas-7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy-text-6","Файловая система","文件系统","machine-review-required"
"7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy","7-1-9 Settings-About_system","canvas-7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy-text-8","17:34","17:34","machine-review-required"
"7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy","7-1-9 Settings-About_system","canvas-7-1-7-settings-d2-lamp-peripheriae-copy-copy-copy-copy-text-1782299055483","О системе","关于系统","machine-review-required"
"7-1-2-settings-w-lamp-copy","7-1-2-1 Settings-W_lamp-on","canvas-7-1-2-settings-w-lamp-copy-text-1","Настройки","设置","machine-review-required"
"7-1-2-settings-w-lamp-copy","7-1-2-1 Settings-W_lamp-on","canvas-7-1-2-settings-w-lamp-copy-text-4","W-лампа","W灯","machine-review-required"
"7-1-2-settings-w-lamp-copy","7-1-2-1 Settings-W_lamp-on","canvas-7-1-2-settings-w-lamp-copy-text-10","17:34","17:34","machine-review-required"
"7-1-2-settings-w-lamp-copy","7-1-2-1 Settings-W_lamp-on","canvas-7-1-2-settings-w-lamp-copy-text-1782299245527","Вкл","在","machine-review-required"
"7-1-2-settings-w-lamp-copy","7-1-2-1 Settings-W_lamp-on","canvas-7-1-2-settings-w-lamp-copy-text-1782299265303","Выкл","离开","machine-review-required"
"7-1-3-settings-d2-lamp-copy-2","7-1-3-1 Settings-D2_lamp-on","canvas-7-1-3-settings-d2-lamp-copy-2-text-1","Настройки","设置","machine-review-required"
"7-1-3-settings-d2-lamp-copy-2","7-1-3-1 Settings-D2_lamp-on","canvas-7-1-3-settings-d2-lamp-copy-2-text-3","D2-лампа","D2灯","machine-review-required"
"7-1-3-settings-d2-lamp-copy-2","7-1-3-1 Settings-D2_lamp-on","canvas-7-1-3-settings-d2-lamp-copy-2-text-4","Да","是的","machine-review-required"
"7-1-3-settings-d2-lamp-copy-2","7-1-3-1 Settings-D2_lamp-on","canvas-7-1-3-settings-d2-lamp-copy-2-text-8","17:34","17:34","machine-review-required"
"7-1-3-settings-d2-lamp-copy-2","7-1-3-1 Settings-D2_lamp-on","canvas-7-1-3-settings-d2-lamp-copy-2-text-1782299398328","Нет","不","machine-review-required"
"7-1-3-1-settings-d2-lamp-on-copy","7-1-3-2 Settings-D2_lamp-off","canvas-7-1-3-1-settings-d2-lamp-on-copy-text-1","Настройки","设置","machine-review-required"
"7-1-3-1-settings-d2-lamp-on-copy","7-1-3-2 Settings-D2_lamp-off","canvas-7-1-3-1-settings-d2-lamp-on-copy-text-2","D2-лампа","D2灯","machine-review-required"
"7-1-3-1-settings-d2-lamp-on-copy","7-1-3-2 Settings-D2_lamp-off","canvas-7-1-3-1-settings-d2-lamp-on-copy-text-3","Да","是的","machine-review-required"
"7-1-3-1-settings-d2-lamp-on-copy","7-1-3-2 Settings-D2_lamp-off","canvas-7-1-3-1-settings-d2-lamp-on-copy-text-5","17:34","17:34","machine-review-required"
"7-1-3-1-settings-d2-lamp-on-copy","7-1-3-2 Settings-D2_lamp-off","canvas-7-1-3-1-settings-d2-lamp-on-copy-text-12","Нет","不","machine-review-required"
"7-1-2-1-settings-w-lamp-on-copy","7-1-2-1 Settings-W_lamp-off","canvas-7-1-2-1-settings-w-lamp-on-copy-text-1","Настройки","设置","machine-review-required"
"7-1-2-1-settings-w-lamp-on-copy","7-1-2-1 Settings-W_lamp-off","canvas-7-1-2-1-settings-w-lamp-on-copy-text-2","W-лампа","W灯","machine-review-required"
"7-1-2-1-settings-w-lamp-on-copy","7-1-2-1 Settings-W_lamp-off","canvas-7-1-2-1-settings-w-lamp-on-copy-text-4","17:34","17:34","machine-review-required"
"7-1-2-1-settings-w-lamp-on-copy","7-1-2-1 Settings-W_lamp-off","canvas-7-1-2-1-settings-w-lamp-on-copy-text-8","Вкл","在","machine-review-required"
"7-1-2-1-settings-w-lamp-on-copy","7-1-2-1 Settings-W_lamp-off","canvas-7-1-2-1-settings-w-lamp-on-copy-text-9","Выкл","离开","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1","Настройки","设置","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-6","Файловая система","文件系统","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-8","17:34","17:34","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782302614428","Версия","版本","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782302753427","Число файлов","文件数量","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782302822531","Занято","忙碌的","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782303098555","Свободно","自由的","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782303173360","V0.5.04","V0.5.04","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782303216736","12","12","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782303227879","172 Kb","172 KB","machine-review-required"
"7-1-4-settings-peripheriae-copy","7-1-4-1 Settings-Files_system","canvas-7-1-4-settings-peripheriae-copy-text-1782303260876","8008 Kb","8008 KB","machine-review-required"
"7-1-5-1-settings-change-lamp-inputting-copy","7-1-5-1 Settings-Change_lamp-inputing","canvas-7-1-5-1-settings-change-lamp-inputting-copy-text-1","Настройки","设置","machine-review-required"
"7-1-5-1-settings-change-lamp-inputting-copy","7-1-5-1 Settings-Change_lamp-inputing","canvas-7-1-5-1-settings-change-lamp-inputting-copy-text-4","Смена ламп","更换灯具","machine-review-required"
"7-1-5-1-settings-change-lamp-inputting-copy","7-1-5-1 Settings-Change_lamp-inputing","canvas-7-1-5-1-settings-change-lamp-inputting-copy-text-7","17:34","17:34","machine-review-required"
"7-1-5-1-settings-change-lamp-inputting-copy","7-1-5-1 Settings-Change_lamp-inputing","canvas-7-1-5-1-settings-change-lamp-inputting-copy-text-1782303570291","Текущее λ, нм","电流 λ, nm","machine-review-required"
"7-1-5-1-settings-change-lamp-inputting-copy","7-1-5-1 Settings-Change_lamp-inputing","canvas-7-1-5-1-settings-change-lamp-inputting-copy-text-1782303615299","Введите λ, нм","输入 λ, nm","machine-review-required"
"7-1-5-1-settings-change-lamp-inputting-copy","7-1-5-1 Settings-Change_lamp-inputing","canvas-7-1-5-1-settings-change-lamp-inputting-copy-text-1782304804919","340","340","machine-review-required"
"7-1-5-1-settings-change-lamp-inputting-copy","7-1-5-1 Settings-Change_lamp-inputing","canvas-7-1-5-1-settings-change-lamp-inputting-copy-text-1782304933724","______","______","machine-review-required"
"7-1-5-2-settings-change-lamp-inputed-copy","7-1-5-2 Settings-Change_lamp-inputed","canvas-7-1-5-2-settings-change-lamp-inputed-copy-text-1","Настройки","设置","machine-review-required"
"7-1-5-2-settings-change-lamp-inputed-copy","7-1-5-2 Settings-Change_lamp-inputed","canvas-7-1-5-2-settings-change-lamp-inputed-copy-text-2","Смена ламп","更换灯具","machine-review-required"
"7-1-5-2-settings-change-lamp-inputed-copy","7-1-5-2 Settings-Change_lamp-inputed","canvas-7-1-5-2-settings-change-lamp-inputed-copy-text-4","17:34","17:34","machine-review-required"
"7-1-5-2-settings-change-lamp-inputed-copy","7-1-5-2 Settings-Change_lamp-inputed","canvas-7-1-5-2-settings-change-lamp-inputed-copy-text-5","Текущее λ, нм","电流 λ, nm","machine-review-required"
"7-1-5-2-settings-change-lamp-inputed-copy","7-1-5-2 Settings-Change_lamp-inputed","canvas-7-1-5-2-settings-change-lamp-inputed-copy-text-6","Введите λ, нм","输入 λ, nm","machine-review-required"
"7-1-5-2-settings-change-lamp-inputed-copy","7-1-5-2 Settings-Change_lamp-inputed","canvas-7-1-5-2-settings-change-lamp-inputed-copy-text-11","340","340","machine-review-required"
"7-1-5-2-settings-change-lamp-inputed-copy","7-1-5-2 Settings-Change_lamp-inputed","canvas-7-1-5-2-settings-change-lamp-inputed-copy-text-12","345.2","345.2","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-1","Настройки","设置","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-2","Дата и время","日期和时间","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-4","17:34","17:34","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-7","Дата","日期","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-8","Время","时间","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-9","День недели","星期几","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-15","24.05.2026","2026年5月24日","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-16","17:34:05","17:34:05","machine-review-required"
"7-1-4-1-settings-files-system-copy","7-1-6-1 Settings-Data_Time-inputing-monday","canvas-7-1-4-1-settings-files-system-copy-text-17","понедельник","周一","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-1","Настройки","设置","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-2","Дата и время","日期和时间","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-4","17:34","17:34","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-5","Тексь","特克斯","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-7","Дата","日期","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-8","Время","时间","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-9","День недели","星期几","machine-review-required"
"7-1-6-1-settings-data-time-inputing-copy","7-1-6-2 Settings-Data_Time-inputing-tuesday","canvas-7-1-6-1-settings-data-time-inputing-copy-text-13","24.05.2026","2026年5月24日","machine-review-required"
